"Phi" "p" "model" "npar" "AICc" "DeltaAICc" "weight" "Deviance" "iter"
"13220" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2270.38969128631 16.7634682946173 0.000224047241699573 486.21945 952
"21220" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2271.19730865052 17.5710856588294 0.000149612444607128 485.00762 953
"41220" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2271.25182299169 17.6255999999998 0.000145589508676315 483.03993 954
"61220" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2282.66026510021 29.034042108518 4.8508556695865e-07 500.50665 955
"71220" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2283.35449128631 29.7282682946175 3.42822290376524e-07 499.18426 956
"121318" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2163.72742360248 0 0.951323854116511 455.47242 957
"111318" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2169.70901034483 5.9815867423431 0.0478016985798456 463.47887 958
"41318" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2178.64691034483 14.919486742343 0.000547776004783349 472.4168 959
"81318" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2180.72818814611 17.0007645436212 0.000193490332958748 476.52023 960
"91318" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2182.36641034483 18.6389867423431 8.52950526149955e-05 476.13632 961
"21318" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2183.52198814611 19.7945645436216 4.78622719619943e-05 479.31395 962
"71318" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2198.79585123967 35.0684276371849 2.30842665687367e-08 496.6072 963
"51318" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2207.47771034483 43.7502867423432 3.00659083816999e-10 501.24754 964
"31318" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2207.91858814611 44.1911645436212 2.41178689827258e-10 503.71053 965
"101318" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2213.90775123967 50.1803276371852 1.20728190172395e-11 511.71903 966
"13318" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2216.61515123967 52.887727637185 3.11820203080456e-12 514.42644 967
"61318" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2225.96149387474 62.2340702722572 2.91320960957045e-14 525.78935 968
"121418" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2300.18512662968 0 0.569706829389379 539.71202 969
"91418" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2301.59769209979 1.41256547011062 0.281136174596148 543.14963 970
"81418" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2304.67956232687 4.49443569718824 0.0602139495465726 548.25374 971
"111418" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2304.71069209979 4.52556547011091 0.0592839824494821 546.26258 972
"41418" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2306.44469209979 6.25956547011083 0.0249117395205339 547.9966 973
"21418" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2310.99616232687 10.8110356971883 0.00255896798285432 554.57029 974
"71418" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2312.65743148789 12.4723048582077 0.00111512829938433 558.25099 975
"101418" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2314.52083148789 14.3357048582079 0.00043923068085682 560.11439 976
"31418" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2314.68336232687 14.4982356971882 0.000404948267547315 558.25749 977
"51418" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2316.11969209979 15.9345654701106 0.000197471533156382 557.67154 978
"13418" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2320.60223148789 20.4171048582079 2.09958488418744e-05 566.19574 979
"61418" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2321.97259377593 21.7874671462523 1.05818852439405e-05 569.58279 980
"121518" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2258.93671325468 0 0.401806806486088 498.26701 981
"81518" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2259.75461607762 0.817902822931956 0.266938950049808 503.13228 982
"111518" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2260.40866130374 1.47194804906076 0.192480984627394 501.76402 983
"91518" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2261.37286130375 2.4361480490611 0.118854180489859 502.72829 984
"51518" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2265.21656130375 6.279848049061 0.0173926441648817 506.57197 985
"101518" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2270.23427174515 11.2975584904684 0.00141508860426291 515.63139 986
"31518" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2271.33611607762 12.3994028229317 0.000815682560057428 514.71374 987
"41518" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2274.55496130375 15.6182480490611 0.000163139007916342 515.9104 988
"21518" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2275.47581607762 16.5391028229319 0.000102942981753217 518.85348 989
"71518" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2277.99207174515 19.0553584904683 2.92549100916371e-05 523.38915 990
"13518" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2287.69147174515 28.7547584904682 2.29087197217266e-07 533.0886 991
"61518" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2289.40962249135 30.4729092366656 9.70306911293858e-08 536.82334 992
"51618" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2106.69246410256 0 0.93266392101727 442.72431 993
"121618" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2112.35409650748 5.66163240492006 0.0549942547245734 446.36021 994
"31618" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2116.41141530249 9.71895119992723 0.00723238836614813 454.46607 995
"111618" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2117.44326410256 10.7508000000003 0.00431736353308053 453.47514 996
"101618" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2122.13444395448 15.441979851917 0.000413563171598894 462.2091 997
"81618" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2123.05791530249 16.3654511999271 0.000260622917392661 461.11265 998
"91618" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2124.80376410256 18.1113 0.000108869530964233 460.83565 999
"41618" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2130.58996410256 23.8975 6.03182851846507e-06 466.62181 1000
"13618" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2133.09764395448 26.4051798519167 1.72152456926897e-06 473.17232 1
"21618" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2133.75661530249 27.064151199927 1.2382815871889e-06 471.81135 2
"61618" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2142.66114392324 35.9686798206772 1.44286464937379e-08 484.75293 3
"71618" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2143.26364395448 36.5711798519169 1.06756511476124e-08 483.33834 4
"81718" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2212.45687594502 0 0.36778026092259 451.50973 5
"121718" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2212.94148162423 0.484605679208471 0.288640740733992 447.94749 6
"111718" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2213.92953713893 1.47266119390997 0.176118144571981 450.96036 7
"91718" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2214.04693713893 1.59006119391006 0.166077582861502 451.07774 8
"101718" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2224.94229230769 12.4854163626751 0.000715178913747871 466.01446 9
"51718" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2226.26073713893 13.8038611939101 0.000369928714954907 463.29155 10
"31718" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2226.69207594502 14.2352000000001 0.000298163180363398 465.74495 11
"41718" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2258.01423713893 45.5573611939099 4.70904811916886e-11 495.0451 12
"21718" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2258.78107594502 46.3242 3.20934346028832e-11 497.83401 13
"71718" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2259.63729230769 47.1804163626753 2.09166041056452e-11 500.70946 14
"13718" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2267.56639230769 55.1095163626751 3.96925488770883e-13 508.6386 15
"61718" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2267.69848050789 55.2416045628756 3.71557814764261e-13 510.78719 16
"111818" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2171.57309351536 0 0.556180861988714 469.77209 17
"121818" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2172.62495081967 1.05185730431367 0.328706376800577 468.79926 18
"51818" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2176.76509351536 5.19200000000001 0.0414751118426693 474.96411 19
"81818" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2176.97359836289 5.40050484753374 0.0373689859951443 477.19449 20
"31818" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2178.16209836289 6.58900484753394 0.0206267980980954 478.38294 21
"91818" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2178.89009351536 7.31700000000001 0.0143334151149223 477.08909 22
"101818" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2183.6796597137 12.1065661983434 0.00130709933432073 485.91969 23
"21818" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2198.32209836289 26.7490048475338 8.64457088819912e-07 498.54298 24
"41818" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2199.65009351536 28.0770000000002 4.45013264979915e-07 497.84907 25
"13818" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2204.6241597137 33.0510661983431 3.70056643509834e-08 506.86419 26
"71818" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2208.9895597137 37.4164661983432 4.17189759682828e-09 511.22957 27
"61818" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2215.3022719346 43.7291784192466 1.77641977073256e-10 519.55873 28
"81918" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2231.42305860597 0 0.33584497514663 515.90633 29
"101918" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2232.85500149254 1.43194288656287 0.164133189072884 519.3583 30
"91918" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2232.9625911032 1.53953249722781 0.155536965151826 515.42303 31
"111918" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2233.2179911032 1.79493249722782 0.136890785446901 515.6785 32
"121918" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2234.0137051282 2.59064652223014 0.0919574903530454 514.44845 33
"31918" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2234.75365860597 3.33059999999978 0.063519673067349 519.23698 34
"51918" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2235.1577911032 3.73473249722792 0.0518981643925261 517.61825 35
"71918" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2248.08590149254 16.6628428865624 8.08813693900333e-05 534.58922 36
"21918" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2248.94605860597 17.5229999999997 5.26099333558247e-05 533.4294 37
"41918" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2249.4960911032 18.0730324972278 3.99603894755862e-05 531.95652 38
"61918" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2250.13421363636 18.7111550303889 2.90444505418817e-05 538.6546 39
"13918" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2251.29430149254 19.8712428865624 1.62612260759497e-05 537.79754 40
"112018" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2191.19767888199 0 0.470605859975408 477.36188 41
"122018" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2191.82610939227 0.628430510277667 0.343712541621007 475.96531 42
"32018" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2195.00044137931 3.80276249732287 0.0702907126389829 483.18677 43
"52018" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2195.69297888199 4.49530000000004 0.0497181932930299 481.85717 44
"82018" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2196.11594137931 4.91826249732276 0.0402411329288564 484.30225 45
"92018" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2197.77997888199 6.58230000000003 0.0175117297592057 483.94409 46
"102018" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2199.41179110958 8.21411222759207 0.00774435983008156 489.61742 47
"22018" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2208.10414137931 16.9064624973225 0.000100338047364163 496.29045 48
"42018" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2209.10517888199 17.9074999999998 6.08265400272835e-05 495.26933 49
"14018" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2212.05969110958 20.862012227592 1.38844581176181e-05 502.26531 50
"72018" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2219.43679110958 28.2391122275922 3.47225829076402e-07 509.64245 51
"62018" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2222.53722231405 31.3395434320619 7.36820909456463e-08 514.75944 52
"122122" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2258.31478686588 0 0.365781482780982 497.46474 53
"112122" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2258.3359 0.0211131341211512 0.361940396044528 499.51094 54
"82122" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2259.57672380291 1.26193693703544 0.194623640519378 502.77401 55
"92122" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2261.4202 3.10541313412114 0.0774265346251031 502.59522 56
"22122" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2275.04472380291 16.7299369370357 8.51847923180146e-05 518.24202 57
"42122" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2275.2218 16.9070131341209 7.79669349129034e-05 516.39681 58
"52122" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2276.1703 17.8555131341209 4.85228502147368e-05 517.34534 59
"72122" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2278.79245242718 20.4776655613055 1.3078355500305e-05 524.00923 60
"32122" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2282.66222380291 24.3474369370356 1.88904785929781e-06 525.85956 61
"102122" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2283.40495242718 25.0901655613056 1.30305122676543e-06 528.62173 62
"14122" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2298.17355242718 39.8587655613055 8.09097290327757e-10 543.39035 63
"62122" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2301.08318004158 42.768393175701 1.88878766586971e-10 548.31667 64
"92220" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2274.26812586794 0 0.668992166675034 466.32291 65
"122220" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2276.65491580381 2.38678993587746 0.202831864694601 466.68514 66
"82220" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2278.36119047619 4.09306460825292 0.0864218076162236 472.43787 67
"112220" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2279.95942586794 5.69129999999996 0.0388660978884685 472.01421 68
"102220" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2286.68620401088 12.41807814294 0.0013454563908975 482.78189 69
"52220" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2287.29152586794 13.0234 0.000994089884902805 479.34631 70
"32220" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2288.49239047619 14.2242646082532 0.000545332295791145 482.56904 71
"42220" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2299.24882586794 24.9807000000001 2.51727666844726e-06 491.3036 72
"22220" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2303.25759047619 28.989464608253 3.39186670032234e-07 497.33418 73
"72220" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2303.33210401088 29.06397814294 3.26782181572709e-07 499.42784 74
"62220" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2315.50516086956 41.2370350016276 7.42869720777209e-10 513.61721 75
"14220" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2316.05010401088 41.7819781429398 5.65691635724112e-10 512.14578 76
"92318" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2296.30621474531 0 0.791060319754874 472.11749 77
"82318" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2300.96251674481 4.65630199950056 0.0771092480929939 478.79523 78
"122318" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2301.00052434608 4.69430960076807 0.075657715319093 474.7875 79
"112318" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2301.65081474531 5.3445999999999 0.0546568321048897 477.462 80
"52318" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2309.57301474531 13.2668000000003 0.001040783944988 485.38422 81
"102318" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2311.9925248996 15.6863101542899 0.000310434964177207 491.84409 82
"32318" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2313.31211674481 17.0059019995006 0.000160481472807131 491.14482 83
"42318" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2321.17191474531 24.8657000000003 3.15276391494453e-06 496.98311 84
"22318" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2323.66721674481 27.3610019995008 9.05406288625764e-07 501.49991 85
"72318" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2327.6201248996 31.3139101542902 1.25452813932571e-07 507.47166 86
"14318" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2338.3879248996 42.0817101542902 5.75814167200612e-10 518.23944 87
"62318" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2341.11393377926 44.8077190339559 1.47345554994437e-10 522.98153 88
"52418" "~age * sex" "~age * Time" "Phi(~age * sex)p(~age * Time)" 8 2264.29861034483 0 0.982358396847828 490.74773 89
"32418" "~age * sex" "~age + Time" "Phi(~age * sex)p(~age + Time)" 7 2274.46228814611 10.163677801278 0.00609895416043777 502.93351 90
"102418" "~age * sex" "~Time" "Phi(~age * sex)p(~Time)" 6 2274.96115123967 10.6625408948416 0.00475257112268972 505.45175 91
"112418" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2276.48161034483 12.183 0.0022221078069297 502.93076 92
"122418" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2276.56702360248 12.2684132576564 0.00212920693453027 500.99127 93
"82418" "~age * sex" "~sex + Time" "Phi(~age * sex)p(~sex + Time)" 7 2276.96798814611 12.6693778012782 0.0017424066806793 505.43919 94
"92418" "~age * sex" "~sex * Time" "Phi(~age * sex)p(~sex * Time)" 8 2278.80231034483 14.5036999999998 0.000696356322534209 505.25147 95
"14418" "~age * sex" "~age" "Phi(~age * sex)p(~age)" 6 2310.91345123967 46.6148408948416 7.41286129567347e-11 541.40404 96
"22418" "~age * sex" "~age + sex" "Phi(~age * sex)p(~age + sex)" 7 2312.93098814611 48.6323778012779 2.7032318841782e-11 541.40228 97
"42418" "~age * sex" "~age * sex" "Phi(~age * sex)p(~age * sex)" 8 2314.27821034483 49.9795999999997 1.37828083658759e-11 540.72731 98
"62418" "~age * sex" "~1" "Phi(~age * sex)p(~1)" 5 2315.66189387474 51.363283529914 6.90040620389419e-12 548.16904 99
"72418" "~age * sex" "~sex" "Phi(~age * sex)p(~sex)" 6 2317.67105123967 53.3724408948415 2.52692108082452e-12 548.1616 100
"122518" "~age * sex" "~Time + age * sex" "Phi(~age * sex)p(~Time + age * sex)" 9 2234.16566096033 0 0.668556537331673 454.83598 101
"112518" "~age * sex" "~Time + age + sex" "Phi(~age * sex)p(~Time + age + sex)" 8 2237.00433908206 2.83867812172457 0.161706328890632 459.69974 102
